,movieId,imdbId,tmdbId
8713,26297,70300,31596.0
8714,26299,70531,59189.0
8715,26301,70640,38714.0
8716,26302,70643,31587.0
8717,26303,70698,22307.0
8718,26304,70726,62330.0
8719,26306,70791,28498.0
8720,26307,70800,21964.0
8721,26308,70842,21035.0
8722,26309,70895,25473.0
8723,26312,71260,118121.0
8724,26313,71269,32044.0
8725,26314,71282,62761.0
8726,26315,71358,30702.0
8727,26316,71431,25627.0
8728,26317,71464,24402.0
8729,26318,71487,5558.0
8730,26320,71508,3043.0
8731,26321,71544,36665.0
8732,26322,71571,16246.0
8733,26323,71583,27977.0
8734,26324,71598,42448.0
8735,26325,71604,42449.0
8736,26326,71615,8327.0
8737,26327,71762,37627.0
8738,26333,72267,32940.0
8739,26334,72274,31656.0
8740,26336,72608,29859.0
8741,26337,72610,28994.0
8742,26338,72826,5618.0
8743,26339,72895,19174.0
8744,26340,72901,9385.0
8745,26341,72933,28209.0
8746,26342,72973,1835.0
8747,26343,73008,70259.0
8748,26344,73018,10711.0
8749,26345,73075,19740.0
8750,26346,73114,1829.0
8751,26347,73179,43430.0
8752,26349,73453,32042.0
8753,26350,73580,9652.0
8754,26353,73694,38099.0
8755,26354,73714,47313.0
8756,26356,73768,5725.0
8757,26357,73820,38783.0
8758,26359,74084,3870.0
8759,26360,74152,1660.0
8760,26362,74447,133008.0
8761,26364,74553,6476.0
8762,26365,74559,10640.0
8763,26366,74605,33324.0
8764,26367,74633,29856.0
8765,26368,74870,48205.0
8766,26369,74883,46978.0
8767,26370,74896,26842.0
8768,26371,74906,42252.0
8769,26372,75119,73100.0
8770,26375,75223,11558.0
8771,26377,75376,5651.0
8772,26378,75462,43751.0
8773,26379,75520,2413.0
8774,26380,75617,14336.0
8775,26383,75931,18775.0
8776,26386,76141,12535.0
8777,26387,76155,1421.0
8778,26388,76161,62847.0
8779,26389,76336,77360.0
8780,26391,76451,12637.0
8781,26392,76574,54140.0
8782,26393,76740,38985.0
8783,26394,76843,61280.0
8784,26395,77147,16378.0
8785,26397,77272,72412.0
8786,26398,77294,11935.0
8787,26399,77559,13481.0
8788,26400,77598,24998.0
8789,26401,77655,13514.0
8790,26402,77660,113777.0
8791,26403,77687,1362.0
8792,26404,77728,156235.0
8793,26409,78062,98851.0
8794,26410,78077,29107.0
8795,26411,78084,45691.0
8796,26413,78252,11537.0
8797,26414,78481,45695.0
8798,26416,78850,42165.0
8799,26417,78907,33701.0
8800,26418,78913,38438.0
8801,26422,79261,10654.0
8802,26424,79322,25264.0
8803,26425,79336,19827.0
8804,26429,79489,18966.0
8805,26430,79495,30636.0
8806,26431,79672,33665.0
8807,26432,79770,45169.0
8808,26433,79815,15717.0
8809,26435,79948,54663.0
8810,26436,80419,80310.0
8811,26438,80605,179798.0
8812,26444,81874,64353.0
8813,26446,82443,114516.0
8814,26448,82892,47542.0
8815,26450,82968,86295.0
8816,26452,83387,82205.0
8817,26453,83480,149645.0
8818,26459,84637,23615.0
8819,26462,85210,13633.0
8820,26463,85218,14087.0
8821,26464,85255,6341.0
8822,26465,85387,27679.0
8823,26467,85404,7012.0
8824,26468,85412,20545.0
8825,26470,85450,23096.0
8826,26471,85474,15251.0
8827,26472,85482,17435.0
8828,26475,85838,78177.0
8829,26476,85933,11948.0
8830,26479,86112,15716.0
8831,26480,86135,29173.0
8832,26481,86153,32689.0
8833,26483,86203,21356.0
8834,26484,86213,42115.0
8835,26485,86216,232.0
8836,26486,86242,42116.0
8837,26487,86355,30707.0
8838,26488,86356,12633.0
8839,26489,86374,47892.0
8840,26490,86379,19258.0
8841,26491,86450,22998.0
8842,26492,86491,15301.0
8843,26493,86543,29140.0
8844,26494,86589,28054.0
8845,26495,86618,11609.0
8846,26496,86655,9041.0
8847,26497,86904,31939.0
8848,26498,86994,63418.0
8849,26501,87054,42086.0
8850,26502,87056,13189.0
8851,26504,87065,48677.0
8852,26505,87072,30278.0
8853,26507,87144,46088.0
8854,26509,87197,19596.0
8855,26510,87225,1884.0
8856,26512,87414,19621.0
8857,26513,87451,10179.0
8858,26514,87482,47874.0
8859,26515,87596,113784.0
8860,26519,87789,108241.0
8861,26520,87821,27102.0
8862,26521,87968,47359.0
8863,26523,88117,27414.0
8864,26524,88275,33138.0
8865,26526,88423,25425.0
8866,26527,88461,8221.0
8867,26528,88727,17663.0
8868,26529,88748,8868.0
8869,26530,88771,29903.0
8870,26532,88781,92802.0
8871,26536,88821,54407.0
8872,26538,88960,41243.0
8873,26539,89006,12615.0
8874,26540,89013,14029.0
8875,26542,89110,10372.0
8876,26544,89264,40929.0
8877,26546,89371,67342.0
8878,26547,89374,9056.0
8879,26550,89603,27064.0
8880,26551,89689,51878.0
8881,26553,89793,62429.0
8882,26554,89869,10176.0
8883,26555,90056,9080.0
8884,26558,90094,18502.0
8885,26559,90130,31600.0
8886,26560,90215,41205.0
8887,26561,90270,30069.0
8888,26562,90319,16082.0
8889,26564,90557,14670.0
8890,26565,90667,9318.0
8891,26566,90713,30653.0
8892,26567,90856,26555.0
8893,26569,90915,47340.0
8894,26571,91060,10570.0
8895,26574,91113,42021.0
8896,26577,91642,65326.0
8897,26578,91670,24657.0
8898,26580,91724,53157.0
8899,26581,91943,41480.0
8900,26582,91981,36677.0
8901,26585,92263,11471.0
8902,26589,93015,21733.0
8903,26590,93066,17421.0
8904,26593,93171,22572.0
8905,26596,93342,49964.0
8906,26597,93402,41076.0
8907,26599,93412,4043.0
8908,26600,93483,27342.0
8909,26602,93668,2172.0
8910,26603,93777,8852.0
8911,26606,93978,30421.0
8912,26608,94056,60631.0
8913,26610,94304,96333.0
8914,26611,94315,49815.0
8915,26612,94357,18305.0
8916,26613,94681,92663.0
8917,26614,94791,8677.0
8918,26615,94834,26369.0
8919,26616,94888,11513.0
8920,26617,94897,40844.0
8921,26622,95050,49314.0
8922,26628,95389,41959.0
8923,26629,95444,16296.0
8924,26630,95655,13192.0
8925,26631,95715,18917.0
8926,26634,95827,116345.0
8927,26638,95904,48309.0
8928,26641,96161,93457.0
8929,26643,96218,41967.0
8930,26644,96288,47795.0
8931,26645,96386,4271.0
8932,26647,96464,41949.0
8933,26649,96639,13057.0
8934,26655,97099,114524.0
8935,26662,97814,16859.0
8936,26663,97904,38695.0
8937,26664,97910,2927.0
8938,26670,98204,41939.0
8939,26672,98368,85556.0
8940,26674,98898,119324.0
8941,26675,98967,26936.0
8942,26676,99018,25943.0
8943,26677,99143,71373.0
8944,26680,99329,9768.0
8945,26681,99426,11909.0
8946,26682,99460,60778.0
8947,26684,99611,27274.0
8948,26685,99634,110838.0
8949,26686,99654,10485.0
8950,26688,99739,9569.0
8951,26689,99747,22189.0
8952,26690,99816,71805.0
8953,26691,99818,7975.0
8954,26693,99864,2670.0
8955,26694,99902,41821.0
8956,26695,99951,21344.0
8957,26696,100029,9399.0
8958,26698,100224,31597.0
8959,26699,100234,30017.0
8960,26700,100280,11131.0
8961,26701,100339,14571.0
8962,26702,100469,21168.0
8963,26703,100491,59058.0
8964,26704,100685,1662.0
8965,26707,100747,6444.0
8966,26708,100762,71642.0
8967,26710,100911,31923.0
8968,26712,101254,20562.0
8969,26713,101258,18311.0
8970,26714,101268,48448.0
8971,26717,101420,1483.0
8972,26718,101440,41783.0
8973,26719,101531,28553.0
8974,26720,101597,58648.0
8975,26723,101704,36337.0
8976,26724,101751,68773.0
8977,26726,101786,25330.0
8978,26728,101984,22423.0
8979,26729,102015,4539.0
8980,26730,102032,22792.0
8981,26731,102048,22828.0
8982,26732,102164,12776.0
8983,26734,102220,31696.0
8984,26736,102293,17467.0
8985,26737,102307,36351.0
8986,26738,102313,47252.0
8987,26741,102395,34376.0
8988,26743,102587,15080.0
8989,26744,102590,39233.0
8990,26745,102609,6463.0
8991,26746,102614,14362.0
8992,26749,102722,5048.0
8993,26750,102744,9588.0
8994,26751,102817,41792.0
8995,26752,102913,25674.0
8996,26754,102982,53688.0
8997,26755,102984,21338.0
8998,26756,102993,123778.0
8999,26757,103010,94666.0
9000,26758,103110,41804.0
9001,26759,103135,147164.0
9002,26760,103262,23438.0
9003,26761,103516,215993.0
9004,26762,103634,97044.0
9005,26763,103768,29904.0
9006,26764,103923,13995.0
9007,26765,103950,11198.0
9008,26766,103969,41678.0
9009,26767,103973,75145.0
9010,26769,104030,186809.0
9011,26770,104107,19143.0
9012,26774,104511,27381.0
9013,26775,104567,45145.0
9014,26776,104652,11621.0
9015,26777,104663,47714.0
9016,26778,104670,19087.0
9017,26782,104802,40082.0
9018,26784,105001,36288.0
9019,26788,105197,38143.0
9020,26791,105391,31962.0
9021,26792,105402,22590.0
9022,26793,105602,41777.0
9023,26796,105682,48150.0
9024,26797,105764,41778.0
9025,26801,105859,40213.0
9026,26802,105888,83761.0
9027,26803,105916,34683.0
9028,26804,106112,47350.0
9029,26806,106257,25684.0
9030,26809,106335,5051.0
9031,26810,106341,14135.0
9032,26811,106342,18817.0
9033,26812,106356,27678.0
9034,26813,106504,83599.0
9035,26814,106639,16437.0
9036,26815,106685,251732.0
9037,26818,106937,17811.0
9038,26819,106950,12088.0
9039,26822,107157,96712.0
9040,26825,107277,48706.0
9041,26826,107376,47105.0
9042,26827,107384,30366.0
9043,26828,107612,19371.0
9044,26831,107685,41661.0
9045,26834,107819,35610.0
9046,26835,107861,67595.0
9047,26838,108170,12664.0
9048,26840,108188,7500.0
9049,26841,108207,20339.0
9050,26842,108281,11143.0
9051,26843,108334,5187.0
9052,26849,108941,13519.0
9053,26850,109020,32764.0
9054,26851,109412,26877.0
9055,26853,109542,59051.0
9056,26854,109552,18998.0
9057,26856,109723,18392.0
9058,26858,109791,8983.0
9059,26860,109816,41578.0
9060,26861,109838,17796.0
9061,26863,109917,63097.0
9062,26865,110200,17809.0
9063,26868,110405,271304.0
9064,26869,110426,18837.0
9065,26870,110442,11067.0
9066,26871,110612,10486.0
9067,26873,110832,58416.0
9068,26874,110913,35977.0
9069,26875,110917,19223.0
9070,26880,111275,54804.0
9071,26886,111835,18674.0
9072,26887,112040,152426.0
9073,26889,112527,57221.0
9074,26898,113194,26830.0
9075,26900,113556,51038.0
9076,26901,113617,30718.0
9077,26903,113824,37797.0
9078,26908,114099,37062.0
9079,26911,114437,18665.0
9080,26913,114563,12613.0
9081,26914,114728,21846.0
9082,26915,114733,16233.0
9083,26925,115819,13063.0
9084,26928,115940,37563.0
9085,26933,116298,63054.0
9086,26934,116426,41343.0
9087,26937,116671,27318.0
9088,26938,116736,16003.0
9089,26939,116752,8214.0
9090,26940,116835,30330.0
9091,26941,116860,29927.0
9092,26944,117073,48709.0
9093,26945,117193,37431.0
9094,26946,117194,100167.0
9095,26947,117407,2061.0
9096,26948,117496,11210.0
9097,26949,117540,148478.0
9098,26950,117609,27994.0
9099,26954,117909,2460.0
9100,26958,118308,12254.0
9101,26962,118603,55902.0
9102,26964,118720,74097.0
9103,26965,118760,16992.0
9104,26966,118768,9956.0
9105,26968,118898,36702.0
9106,26969,119088,134458.0
9107,26970,119092,26124.0
9108,26973,119227,9092.0
9109,26974,119237,18415.0
9110,26975,119249,17629.0
9111,26976,119278,116008.0
9112,26978,119467,37517.0
9113,26980,119629,37673.0
9114,26981,119642,26103.0
9115,26982,119657,44641.0
9116,26985,119794,8765.0
9117,26989,119879,9845.0
9118,26990,119893,26644.0
9119,26991,119926,36221.0
9120,26992,119975,26215.0
9121,26994,120018,64559.0
9122,26996,120051,28123.0
9123,26998,120126,35638.0
9124,26999,120131,9732.0
9125,27001,120523,86913.0
9126,27002,120570,30983.0
9127,27003,120604,5470.0
9128,27004,120695,10213.0
9129,27005,120714,19846.0
9130,27006,120801,50008.0
9131,27008,120860,12095.0
9132,27009,120868,1283.0
9133,27011,121442,35016.0
9134,27015,123003,95136.0
9135,27016,123034,44625.0
9136,27018,123092,36282.0
9137,27020,123865,14533.0
9138,27022,124901,9812.0
9139,27027,125507,41992.0
9140,27031,127354,88421.0
9141,27032,127357,8697.0
9142,27033,127392,22140.0
9143,27036,130414,7096.0
9144,27040,131566,21039.0
9145,27044,133643,19850.0
9146,27046,133985,17263.0
9147,27049,135659,15738.0
9148,27050,135790,344.0
9149,27064,143127,15805.0
9150,27067,144550,14439.0
9151,27070,145394,41227.0
9152,27073,145547,13428.0
9153,27074,145600,27260.0
9154,27075,146402,11508.0
9155,27077,147599,67899.0
9156,27078,148103,36105.0
9157,27081,150143,47186.0
9158,27087,154683,50173.0
9159,27092,156171,57644.0
9160,27093,156408,46817.0
9161,27094,156587,45935.0
9162,27095,156610,47060.0
9163,27096,156849,84002.0
9164,27103,157990,9943.0
9165,27105,158131,23356.0
9166,27108,158692,55257.0
9167,27109,158714,2487.0
9168,27112,159485,38821.0
9169,27114,159784,10429.0
9170,27124,161292,17985.0
9171,27131,164538,21210.0
9172,27132,164699,54860.0
9173,27134,164961,9597.0
9174,27135,165196,21644.0
9175,27136,165303,5511.0
9176,27140,165662,12485.0
9177,27147,167752,49745.0
9178,27152,168123,62825.0
9179,27155,169590,17074.0
9180,27156,169858,18491.0
9181,27158,170517,175739.0
9182,27162,172543,13777.0
9183,27163,172684,11854.0
9184,27164,173771,87489.0
9185,27166,174330,33491.0
9186,27170,175526,12619.0
9187,27171,175536,39927.0
9188,27172,175790,24272.0
9189,27176,177262,29587.0
9190,27178,177858,3716.0
9191,27180,178145,11944.0
9192,27186,181627,21348.0
9193,27189,181960,15319.0
9194,27192,183678,9011.0
9195,27193,183869,2332.0
9196,27197,185101,54003.0
9197,27198,185584,20882.0
9198,27204,189456,10205.0
9199,27205,189630,40476.0
9200,27212,191996,18394.0
9201,27213,192455,31774.0
9202,27215,193741,35735.0
9203,27216,195855,38203.0
9204,27217,195909,19362.0
9205,27220,196267,5458.0
9206,27221,197213,31161.0
9207,27223,197569,65296.0
9208,27232,200472,32067.0
9209,27234,201290,32306.0
9210,27235,201394,66668.0
9211,27236,201517,72490.0
9212,27238,202381,10482.0
9213,27239,202711,107942.0
9214,27246,206036,28031.0
9215,27249,206367,54491.0
9216,27251,207275,110147.0
9217,27253,208185,15653.0
9218,27255,209463,43423.0
9219,27261,211387,12480.0
9220,27263,212132,13439.0
9221,27266,212712,844.0
9222,27268,212830,29512.0
9223,27271,213682,97206.0
9224,27273,213905,101338.0
9225,27274,214605,23985.0
9226,27276,216165,2463.0
9227,27277,216417,16874.0
9228,27291,219887,274669.0
9229,27292,221069,32166.0
9230,27293,221581,204839.0
9231,27297,222293,38987.0
9232,27298,222368,9439.0
9233,27302,225535,52666.0
9234,27304,226872,71138.0
9235,27305,226874,39872.0
9236,27306,230025,53048.0
9237,27307,230575,22616.0
9238,27309,231971,20160.0
9239,27310,232632,28943.0
9240,27311,233298,16234.0
9241,27313,234041,82550.0
9242,27315,234837,11599.0
9243,27316,235154,33253.0
9244,27317,235198,11075.0
9245,27320,235618,16171.0
9246,27321,236285,33355.0
9247,27322,236576,49671.0
9248,27326,238936,15917.0
9249,27327,239641,10706.0
9250,27328,239655,36246.0
9251,27329,239894,17208.0
9252,27332,240793,26245.0
9253,27334,240912,62529.0
9254,27338,242527,467.0
9255,27340,242888,25988.0
9256,27343,243554,73952.0
9257,27344,243558,19738.0
9258,27345,243575,16435.0
9259,27347,243931,26014.0
9260,27348,244092,45418.0
9261,27350,244353,15024.0
9262,27351,244870,11366.0
9263,27356,246593,89823.0
9264,27357,246692,10751.0
9265,27359,246875,38294.0
9266,27360,247645,18836.0
9267,27362,248126,10757.0
9268,27365,248928,55256.0
9269,27366,249241,23160.0
9270,27368,250223,2899.0
9271,27369,250440,44756.0
9272,27370,250491,18088.0
9273,27372,250798,31010.0
9274,27373,250934,20536.0
9275,27376,251447,3577.0
9276,27378,251806,27259.0
9277,27391,257850,19448.0
9278,27392,258100,14923.0
9279,27395,260054,32248.0
9280,27396,260924,47115.0
9281,27397,260991,2440.0
9282,27402,264508,10836.0
9283,27408,265651,10955.0
9284,27410,266425,12900.0
9285,27411,266555,37998.0
9286,27416,269389,10978.0
9287,27420,270688,81540.0
9288,27423,271383,40096.0
9289,27426,271946,11847.0
9290,27431,273069,52999.0
9291,27432,273108,41714.0
9292,27434,273517,11056.0
9293,27436,273822,27967.0
9294,27441,275230,919.0
9295,27444,275764,57558.0
9296,27445,275947,13437.0
9297,27447,276515,55852.0
9298,27449,276820,211.0
9299,27450,276830,10046.0
9300,27451,276935,27245.0
9301,27454,278597,6382.0
9302,27455,279112,36243.0
9303,27456,280105,45538.0
9304,27457,280462,48843.0
9305,27458,280605,22242.0
9306,27459,280949,50467.0
9307,27461,280969,16077.0
9308,27467,282667,58255.0
9309,27468,283015,2191.0
9310,27469,283283,11553.0
9311,27472,283469,29832.0
9312,27473,283877,10726.0
9313,27474,284066,57100.0
9314,27475,284214,44793.0
9315,27477,284457,35110.0
9316,27478,284837,9298.0
9317,27479,284851,89591.0
9318,27480,285005,13899.0
9319,27482,285492,437.0
9320,27484,285727,38901.0
9321,27485,285906,37712.0
9322,27486,286058,37266.0
9323,27488,286152,14809.0
9324,27491,286751,27324.0
9325,27496,287425,33625.0
9326,27497,287535,35583.0
9327,27506,289229,35848.0
9328,27509,289889,4592.0
9329,27511,290160,71099.0
9330,27513,290661,9025.0
9331,27515,291032,2111.0
9332,27518,292490,14752.0
9333,27523,293715,11178.0
9334,27524,294594,10943.0
9335,27525,294918,125842.0
9336,27526,294939,100973.0
9337,27528,295682,23305.0
9338,27530,296696,21707.0
9339,27537,298482,10981.0
9340,27539,298504,10918.0
9341,27544,299213,30839.0
9342,27548,300902,4612.0
9343,27549,301167,36222.0
9344,27550,301235,33068.0
9345,27555,302585,13984.0
9346,27563,304262,16184.0
9347,27564,304678,53244.0
9348,27571,305999,14868.0
9349,27573,306097,36353.0
9350,27576,306432,97754.0
9351,27584,308152,11427.0
9352,27587,308772,18072.0
9353,27592,310775,4689.0
9354,27595,311361,16209.0
9355,27598,311913,45379.0
9356,27602,312700,18248.0
9357,27603,312773,8441.0
9358,27604,312843,12720.0
9359,27606,313724,21041.0
9360,27608,314063,5552.0
9361,27611,314979,206216.0
9362,27616,316768,8325.0
9363,27618,318081,10077.0
9364,27619,318403,11430.0
9365,27620,318725,31076.0
9366,27624,319758,28730.0
9367,27626,319917,40432.0
9368,27627,320193,26955.0
9369,27631,321781,23986.0
9370,27636,322545,4326.0
9371,27639,322674,16132.0
9372,27640,323332,36730.0
9373,27641,323443,55496.0
9374,27642,323531,30806.0
9375,27643,323551,20164.0
9376,27644,323807,38970.0
9377,27646,324013,32526.0
9378,27647,324264,26491.0
9379,27648,325123,15271.0
9380,27656,327169,45572.0
9381,27657,327409,22076.0
9382,27658,328077,16973.0
9383,27660,328832,55931.0
9384,27664,330099,12703.0
9385,27667,330500,32250.0
9386,27668,330501,44203.0
9387,27671,330911,46814.0
9388,27674,331811,9282.0
9389,27675,331834,5844.0
9390,27679,332831,61485.0
9391,27683,334541,10891.0
9392,27684,334725,25334.0
9393,27685,334965,12540.0
9394,27689,337103,60672.0
9395,27692,337824,24241.0
9396,27695,337930,11556.0
9397,27699,338139,49007.0
9398,27700,338309,11197.0
9399,27702,338450,14245.0
9400,27703,338467,27079.0
9401,27704,338763,3177.0
9402,27705,339135,19277.0
9403,27706,339291,11774.0
9404,27708,340477,19341.0
9405,27711,341495,10855.0
9406,27713,342150,16765.0
9407,27716,342492,4972.0
9408,27717,342520,54764.0
9409,27718,342570,120360.0
9410,27719,342689,20162.0
9411,27721,344510,2841.0
9412,27722,345549,11606.0
9413,27724,346293,2518.0
9414,27726,347037,189332.0
9415,27727,347048,363.0
9416,27728,347246,12140.0
9417,27729,347304,4254.0
9418,27731,347618,15370.0
9419,27734,349260,16635.0
9420,27735,349889,23520.0
9421,27736,350193,1418.0
9422,27738,351167,15990.0
9423,27740,351299,11492.0
9424,27741,351817,12496.0
9425,27742,351887,17457.0
9426,27743,352332,22618.0
9427,27744,352343,29987.0
9428,27746,353489,10361.0
9429,27751,355987,36763.0
9430,27752,356176,41070.0
9431,27754,356614,14527.0
9432,27756,357474,12542.0
9433,27758,359203,32276.0
9434,27759,359564,100594.0
9435,27760,359692,14455.0
9436,27762,361462,25757.0
9437,27764,362387,24092.0
9438,27765,363143,20357.0
9439,27768,363532,21200.0
9440,27769,363579,40876.0
9441,27771,364093,95536.0
9442,27772,364385,11838.0
9443,27773,364569,670.0
9444,27776,365190,25500.0
9445,27777,365262,85873.0
9446,27778,365265,12583.0
9447,27779,365514,21513.0
9448,27780,365763,12608.0
9449,27781,365810,14190.0
9450,27783,366137,49681.0
9451,27784,366292,9694.0
9452,27786,366527,12802.0
9453,27787,366621,22537.0
9454,27788,366627,9667.0
9455,27790,366777,13373.0
9456,27792,366996,37209.0
9457,27793,367093,10304.0
9458,27797,367859,40823.0
9459,27798,367913,9666.0
9460,27799,368259,13371.0
9461,27800,368667,11049.0
9462,27801,368909,9316.0
9463,27802,369060,11647.0
9464,27803,369702,1913.0
9465,27805,370904,45693.0
9466,27808,371246,2539.0
9467,27811,371589,15177.0
9468,27812,372279,14770.0
9469,27815,372824,5528.0
9470,27816,373283,10105.0
9471,27818,373712,38398.0
9472,27820,373861,1114.0
9473,27821,373926,179.0
9474,27822,374102,83.0
9475,27823,374180,12653.0
9476,27824,374184,32233.0
9477,27826,374277,55177.0
9478,27827,374339,14310.0
9479,27828,374345,24860.0
9480,27829,375073,26766.0
9481,27830,375104,24747.0
9482,27831,375912,4836.0
9483,27833,376890,18711.0
9484,27834,376968,11190.0
9485,27835,377031,37918.0
9486,27837,377062,11866.0
9487,27838,377091,12281.0
9488,27839,377109,10320.0
9489,27840,377744,16427.0
9490,27841,377992,30973.0
9491,27843,378284,12086.0
9492,27846,379225,11420.0
9493,27847,379296,57337.0
9494,27849,379576,81792.0
9495,27850,379593,3396.0
9496,27851,380366,1404.0
9497,27856,381936,62276.0
9498,27857,382330,464.0
9499,27858,382821,40974.0
9500,27862,383475,59196.0
9501,27864,384533,20912.0
9502,27865,384819,5889.0
9503,27866,385017,1126.0
9504,27867,385705,10296.0
9505,27869,386064,11658.0
9506,27871,386792,20544.0
9507,27873,387412,11401.0
9508,27874,388285,19423.0
9509,27875,388367,31781.0
9510,27876,388395,9483.0
9511,27878,388789,1392.0
9512,27879,388888,1843.0
9513,27881,388973,33102.0
9514,27882,389326,291.0
9515,27883,389908,88138.0
9516,27884,390632,28105.0
9517,27887,391891,5460.0
9518,27888,396271,51363.0
9519,27889,396401,16843.0
9520,27891,396746,4896.0
9521,27899,399877,8357.0
9522,27903,405061,24674.0
9523,27904,405296,3509.0
9524,27905,405821,11662.0
9525,27909,409072,10103.0
9526,27911,416825,33150.0
9527,27912,418038,13372.0
9528,27914,419806,36678.0
9529,27919,427228,21754.0
9530,27922,500140,23319.0
9531,30659,383534,41171.0
9532,30695,316824,23592.0
9533,30698,376568,47614.0
9534,30701,59012,986.0
9535,30707,405159,70.0
9536,30712,44954,31713.0
9537,30721,56062,32041.0
9538,30723,100873,55309.0
9539,30742,52218,38724.0
9540,30745,361668,12487.0
9541,30747,377556,56616.0
9542,30749,395169,205.0
9543,30764,97810,150523.0
9544,30767,157044,46761.0
9545,30776,27387,43872.0
9546,30781,69404,5183.0
9547,30783,58567,28055.0
9548,30791,229440,12597.0
9549,30793,367594,118.0
9550,30798,219519,113213.0
9551,30800,61204,62143.0
9552,30803,423866,1280.0
9553,30808,41514,88288.0
9554,30810,362270,421.0
9555,30812,338751,2567.0
9556,30816,293508,9833.0
9557,30818,363473,6478.0
9558,30820,361127,9692.0
9559,30822,385267,1901.0
9560,30825,290002,693.0
9561,30846,364961,842.0
9562,30848,369672,9953.0
9563,30850,379889,11162.0
9564,30854,119263,54291.0
9565,30856,103935,57564.0
9566,30861,37576,15401.0
9567,30863,33723,14604.0
9568,30867,416220,26275.0
9569,30883,396592,15045.0
9570,30890,345032,42420.0
9571,30892,390123,1853.0
9572,30894,375210,11804.0
9573,30896,373416,19803.0
9574,30898,365885,11354.0
9575,30905,337585,41613.0
9576,30942,45518,61049.0
9577,30949,76104,41384.0
9578,30952,52993,14677.0
9579,30954,47264,61988.0
9580,30958,179526,93462.0
9581,30970,95274,46021.0
9582,30977,107824,40881.0
9583,30981,90310,147747.0
9584,30991,98112,64699.0
9585,30994,81063,47876.0
9586,30996,25410,43150.0
9587,31000,92035,66600.0
9588,31004,295004,64334.0
9589,31011,107233,75976.0
9590,31026,98090,69234.0
9591,31030,40458,43442.0
9592,31032,319728,25033.0
9593,31035,86429,21259.0
9594,31038,90037,33766.0
9595,31040,95036,220690.0
9596,31042,20960,22301.0
9597,31045,99342,21030.0
9598,31047,84173,79008.0
9599,31049,98042,120328.0
9600,31053,279037,95466.0
9601,31060,100606,26426.0
9602,31079,61856,18627.0
9603,31083,104804,39472.0
9604,31086,70246,34326.0
9605,31090,329106,10630.0
9606,31101,326208,18927.0
9607,31104,73107,42257.0
9608,31107,74901,59143.0
9609,31109,45557,74122.0
9610,31112,113649,58097.0
9611,31114,373024,25350.0
9612,31116,34167,16442.0
9613,31123,310203,7229.0
9614,31133,286306,12576.0
9615,31140,76348,42223.0
9616,31148,330243,20719.0
9617,31150,76929,16220.0
9618,31152,60125,23832.0
9619,31154,295303,54794.0
9620,31156,43255,33475.0
9621,31158,45468,33472.0
9622,31160,41085,33477.0
9623,31162,352520,10609.0
9624,31165,286493,2091.0
9625,31184,401233,11633.0
9626,31188,66534,35031.0
9627,31193,76363,13716.0
9628,31195,66227,12127.0
9629,31201,66265,11626.0
9630,31203,144557,13563.0
9631,31205,307507,36430.0
9632,31221,357277,9947.0
9633,31223,376105,6439.0
9634,31225,393162,7214.0
9635,31247,37323,43504.0
9636,31251,87452,24749.0
9637,31255,63121,17657.0
9638,31258,329330,32546.0
9639,31260,29942,42390.0
9640,31263,339806,26488.0
9641,31267,354243,61477.0
9642,31270,73705,27429.0
9643,31284,75265,19610.0
9644,31290,101412,27549.0
9645,31297,26421,43892.0
9646,31309,54248,8422.0
9647,31330,322807,11373.0
9648,31337,32811,989.0
9649,31340,35151,43779.0
9650,31342,284277,49696.0
9651,31347,32338,34778.0
9652,31349,34881,25970.0
9653,31351,24314,100894.0
9654,31353,22153,44463.0
9655,31359,416991,39504.0
9656,31362,343095,14883.0
9657,31364,353969,11423.0
9658,31367,109402,10694.0
9659,31374,47094,16410.0
9660,31389,59126,26581.0
9661,31408,420206,342.0
9662,31410,363163,613.0
9663,31413,276617,273.0
9664,31420,398712,8978.0
9665,31422,368578,11637.0
9666,31424,369226,12142.0
9667,31427,382077,11096.0
9668,31429,417415,22559.0
9669,31431,357507,8968.0
9670,31433,372532,6961.0
9671,31435,417791,31165.0
9672,31437,408664,2517.0
9673,31445,362590,11413.0
9674,31447,113737,24962.0
9675,31467,65797,17978.0
9676,31469,59764,42729.0
9677,31474,408017,56655.0
9678,31485,60862,22383.0
9679,31487,33533,43801.0
9680,31490,164993,30923.0
9681,31494,365020,41851.0
9682,31498,249378,58918.0
9683,31502,79844,11343.0
9684,31522,79095,661.0
9685,31524,68278,10310.0
9686,31528,31088,36851.0
9687,31535,44380,147882.0
9688,31539,390336,27007.0
9689,31545,54407,29259.0
9690,31547,104706,53200.0
9691,31549,67085,55624.0
9692,31553,106761,2436.0
9693,31555,95560,20196.0
9694,31577,102861,61144.0
9695,31584,298131,6317.0
9696,31588,43386,68822.0
9697,31590,46451,27430.0
9698,31594,51913,43141.0
9699,31598,101404,135473.0
9700,31600,94979,41968.0
9701,31606,152432,34090.0
9702,31610,363290,34561.0
9703,31613,379270,45174.0
9704,31617,54847,16638.0
9705,31619,119209,118075.0
9706,31628,93502,42011.0
9707,31636,252963,7454.0
9708,31638,60414,70498.0
9709,31645,35244,63617.0
9710,31647,294252,23132.0
9711,31649,98559,68348.0
9712,31655,45911,37198.0
